NCO_Code,Job_Title
7223.6001,CNC Setter -cum -
7223.5005,"Coach Builder,"
7522.0700,
7531.0300,
8171.2500,
8212.1804,"Cobber, Mica"
7542.0300,
6111.0851,Coding Clerk
4413.0100,
4132.0600,
4413.9900,
8160.6400,
6112.0601,Coffee Roaster
8160.6500,
3135.2003,"Coil Winder,"
7412.0500,
9623.0200,
7318.6300,
8131.4900,
5244.0203,Colour Key Artist
2166.0511,Colour Maker
7322.1400,
2166.0512,Columnist
2642.0200,
7318.3400,
8151.0500,
2642.0400,
2642.0600,
2166.0100,
5249.0202,Commercial
5249.0201,
3322.9900,
3322.0200,
8331.0301,Commercial
8331.0302,Commercial
5165.0101,Commission Agent
2412.0600,
1330.0101,Community Health
3253.9900,Community
6116.0112,Complaint
4225.0100,
8212.1606,Occupational
7321.0400,
2166.0208,"Compositor, Hand"
7321.0100,
8131.0500,
8142.0600,
3513.9900,Computer
2523.9900,
4131.0600,
2512.0100,
2514.9900,
3513.0200,
2523.0200,
3112.0500,
7512.0900,
7122.0200,
8114.0300,
7114.0100,
7114.9900,
7514.0800,
7516.0400,
5112.0400,
3339.0500,
5112.0900,
8112.1200,
5412.0300,
9312.9900,
1323.9900,
9321.1300,
8141.0711,Continuous
8131.4000,
3133.0500,
3134.0100,
2659.0400,
1330.0200,
3134.0400,
3135.3900,
3521.1600,
4323.0400,
8131.3800,
3135.0600,
3135.0700,
7233.0402,Conveyor
8342.1500,
5120.0300,
7514.0700,
5120.0200,
5120.0400,
7318.1900,
8160.1600,
5120.9900,
7315.1900,
7522.1100,
4110.0400,
4110.0300,
7541.0300,
8141.0200,
3116.0400,
2153.0601,"Core Layer,"
8172.1200,
8172.1100,
8121.4600,
7211.0500,
7211.0600,
6111.1901,Coroner
2619.1000,
2411.0300,
6111.0601,Counsellor
2423.0200,
2635.1100,
9321.1200,
7536.1200,
2619.0800,
8154.2500,
8343.1600,
8343.1000,
8343.0200,
8343.0600,
8343.0400,
8343.0300,
8343.9900,
2431.0700,
3312.9900,"Creeperman,"
8111.1600,
3339.0400,
2632.0500,
2641.0200,
5244.0201,CRM Domestic
5244.0101,"Crochet Worker,"
7318.6500,
8154.2200,
8131.2800,
8131.3100,
7315.2200,
8131.0100,
8112.0100,
8160.3400,
8160.3900,
8131.6800,
6111.0200,
6111.0800,
6111.0100,
6111.1300,
2621.0200,
7534.0400,
5244.0301,Customer Care
5244.0303,Customer Care
5242.0201,Customer Care
5242.0301,Customer
3113.0701,Occupational
5244.0103,Customer
3322.1101,Customs and
3351.9900,
8160.4200,
7532.1300,
7531.1500,
7532.1000,
7315.1800,
7532.1100,
7532.1001,"Cutter, Hand"
7536.0500,
7532.0700,
7532.0900,
8156.0701,
8171.1600,
8171.0500,
8160.1700,
8160.8700,
8212.0401,"Cutting, Lasting"
8156.9900,
8141.2300,
7223.1800,
8112.0400,
2131.0300,
4419.0600,
6121.9900,
6121.0601,
8160.0500,
7513.9900,
2132.0700,
2141.1900,
7513.0100,
8154.1700,
2654.0300,
2653.0300,
7533.0600,
7422.1203,Data
2523.0100,
4132.9900,
4132.0401,
3512.0100,
2522.0100,
2521.0100,
4214.9900,
4214.0201,Decorator
3432.0200,
7316.0800,
3432.9900,
7542.0800,
6223.9900,
8154.0600,
7535.0400,
8155.0100,
8160.3200,
7535.0600,
8321.0201,Demographer
2632.0400,
7213.0301,
3251.0101,
3251.9900,
2261.9900,
2261.0100,
8131.6700,
2511.0101,"Depot Starter,"
1324.1800,
2212.0200,
8343.0800,
8343.0900,
8113.0200,
2151.0201,Design Engineer
2152.0501,Design Engineer
2523.0401,Design Engineer –
2512.0601,Design
2512.0203,Design
2163.0201,Designer -
2144.0201,Designer (CAD)
2166.0401,Designer
7532.0100,
2145.0200,
2151.0200,
7532.0200,
2144.0200,
2151.0701,Design -For-Test
2152.0502,Desktop
3512.0200,
8321.0200,
3355.0300,
8132.0300,
8132.0200,
9121.0100,
3253.0101,Dialysis Technician
3212.0201,
3212.9900,
7313.1501,Diamond Bagger
9321.1103,
8111.0400,
8212.1702,Die Casting
8121.4200,
7223.2800,
3115.1200,
7222.0500,
7222.0600,
2265.0201,"Dietician, General"
2265.0200,
2265.9900,
3139.0100,
6210.1800,
9311.0200,
2432.0201,Occupational
1112.0200,
1120.1800,
1120.2600,
1120.0700,
1120.2500,
1120.1300,
1114.0300,
1120.0400,
1120.0500,
1120.0800,
1120.3000,
1120.1400,
1120.3700,
2654.0200,
1120.3600,
1120.1500,
1120.3300,
2654.0400,
1120.2200,
1120.2800,
2654.0100,
1120.2400,
1120.0600,
1120.1600,
1120.2100,
2656.0200,
8131.3000,
3512.0401,Occupational
3254.9900,Distiller (Chemical)
8131.3900,
6210.1900,
7321.0300,
5243.0401,District and
2612.0300,
7541.0200,
7541.0100,
7223.2700,
2622.0601,"Doffer, Fly"
8152.0200,
7318.4800,
7533.1200,
9111.9900,
4132.0402,Domestic
5152.9900,Domestic IT
3512.0101,Domestic Servant
9111.0100,
9629.9900,
5243.9900,
8160.3600,
8151.0400,
7523.1400,
3118.0301,Dragline Operator
8342.0800,
3118.0100,
3118.0200,
3118.0300,
3118.0401,
3118.0500,
3118.0600,
3118.9900,
3118.0402,Drawer (Glass)
7315.0900,
8152.0100,
8151.0700,
8342.0900,
7541.0600,
2240.0400,
5142.0500,
7531.0200,
8160.8600,
8171.2100,
7223.1500,
7523.1300,
8111.2200,
8111.0200,
8212.2502,Driver Auto
8321.0101,
8331.0500,
8332.0100,
8322.0301,
8331.0300,
8322.0100,
9331.0100,
8331.0400,
8350.0500,
8311.0300,
8311.0400,
8311.0200,
8311.0500,
8343.0100,
8322.0201,
9122.0301,"Drum Maker,"
7312.1400,
7535.1200,
9121.0300,
8157.0300,
9121.0700,
8131.1400,
8131.1500,
8157.0200,
7422.1202,Dumper Operator
8342.1202,Dumper
8342.1201,
4132.0800,
9112.0100,
8154.0900,
2141.1600,
8154.1500,
7535.1400,
2212.0400,
8342.9900,
2133.0100,
2131.0500,
3314.0100,
2631.0100,
2631.9900,
8156.2300,
7315.1700,
8181.2900,
8156.2200,
7315.1300,
2641.0300,
2351.9900,
1111.0300,
1111.0200,
1111.0100,
8212.0500,
8212.9900,
7419.9900,
8212.0402,Electrical Design
2151.0202,Electrical
2151.0300,
3113.0101,
2151.9900,
7412.0200,
7413.9900,
7412.9900,
3123.0400,
3131.0600,
8212.2401,Electrical
3113.0200,
3113.9900,
7411.0200,
7412.0600,
7412.0701,
7411.0100,
7411.0600,
2152.0200,
7421.9900,
2152.0801,Electronic
7421.0300,
8212.2601,Electronics and
3114.9900,
2152.9900,
7421.0100,
3114.0100,
2152.0400,
8122.0100,
7321.0700,
6121.1100,
8160.5200,
5163.0200,
2512.0501,"Embosser, Leather"
7535.1500,
7313.2200,
4132.0900,
8142.1000,
8142.0900,
8153.0500,
8153.0600,
8153.0601,Emergency
2240.0502,
2240.0501,Employment
2424.0200,
8122.2000,
8142.0503,Energy Auditor
3113.0300,
2631.0200,
8212.2001,Engine Tester
7231.0200,
7232.0300,
7232.0400,
2511.0103,Engineer –
2511.0104,Engineer –
2511.0102,Occupational
3512.0801,Engineer Trainee –
2512.0207,Engineer Trainee –
2512.0206,"Engineer,"
2142.1000,
2141.0800,
3122.5700,
2149.0100,
7313.1900,
7316.0100,
8132.0400,
2131.1000,
8143.0200,
3257.0300,
3257.9900,
2133.0200,
2263.9900,
3257.0400,
3257.0500,
8343.0501,Epigraphist
2633.0300,
3412.0200,
2659.0300,
2144.0301,Occupational
3311.0201,"Erector, Machine"
8211.1000,
7214.0600,
3334.9900,
6210.1400,
7321.1600,
8131.3600,
8160.3700,
9611.0201,"Examiner,"
7543.0300,
7543.0400,
7543.0500,
8342.2001,Executive Chef
1120.3100,
1112.0500,
1112.0300,
3115.0301,Exhaust Box
8160.2900,
3132.1100,
3322.6011,Export Executive
3322.6001,Export Manager
1219.0101,Extra
2655.0200,
8131.8500,
8142.0400,
8141.0300,
8142.0300,
8181.0500,
8121.5600,
8153.0300,
8156.2500,
7543.4001,Family Planning
2635.0900,
9211.9900,
8341.9900,
2132.1000,
6121.0201,
6129.0100,
6121.0100,
6122.0200,
6122.0101,
7221.0600,
5241.9900,
2163.0500,
7422.0600,
7422.0201,Feed Extruder
8141.0301,Fermentation Man
8160.7100,
3152.0900,
8151.2200,
8114.0700,
8181.3300,
7318.2300,
8151.9900,
2141.1300,
6111.9900,
7421.1001,Field Engineer TV
7421.1302,Field Maintenance
3114.0701,"Field Officer,"
2433.0700,
5243.0501,Field Service
2424.0502,Field Technician:
7422.2001,Field Technician:
7422.2101,Field Technician:
7421.0401,Field Technician:
7421.0901,Field Technician:
7421.0701,Field Technician:
7421.0501,
7421.0801,Field Technician:
7421.0601,"Fieldman,"
6111.2000,
6224.0700,
3151.0500,
7313.0103,"Filler, Aerated"
8160.8300,
8160.8400,
8132.0800,
3521.0501,
7542.0700,
8131.2300,
8131.2400,
8160.1300,
8160.3500,
8160.7400,
8212.2101,Final Assortment
3122.6509,Final Product QC
7543.0702,Final Quality
7313.2601,Final Testing
3113.0802,Finance Agent
3312.0100,
1211.9900,
3321.0201,Financial Analyst
2412.0200,
1346.9900,
2412.9900,
2412.0100,
3119.0300,
7312.0800,
7318.4000,
8171.1700,
8141.1000,
8141.0800,
5411.0100,
5411.9900,
3119.1000,
3119.0900,
3119.0800,
2142.0501,"Fireman,"
8182.0800,
8160.6200,
6224.1000,
6224.0900,
6224.1100,
6224.0500,
6224.0600,
6223.0101,
6222.0200,
6222.0100,
3423.9900,Fitness
3423.0101,Fitter – Electrical
7412.0201,Fitter – Fabrication
7224.0102,
7231.0400,
7412.0203,Fitter Electronic
7421.0101,Fitter
7311.0401,"Fitter Levelling,"
7233.0121,"Fitter, Bench"
7233.0200,
7233.2600,
7214.0800,
7233.0100,
7233.2400,
7233.2200,
7233.2300,
7233.2700,
7233.2100,
7214.0700,
7233.2901,Occupational
8211.1202,"Flake Miller,"
8160.1900,
8152.0600,
8121.2400,
7535.0200,
7535.0500,
8155.0201,
4221.0200,Flight Engineer
3153.1100,
1324.1000,
5111.0400,
7122.9900,
3322.1305,
3435.0500,
6113.0601,Floriculturist –
6113.0602,Flour Mill
8160.1000,
8143.0400,
7535.0900,
3135.2001,"Folder,"
8159.0100,
7515.9900,
8160.9900,Foodstuff Freezer
8160.3000,
3122.0200,
3119.0200,
6210.0300,
6210.0200,
6210.0100,
6210.0400,
6210.9900,
9215.9900,
7221.0301,Forging Shop Shift
3122.4501,Forging Shop
3122.4502,Fork Lift Truck
8344.0201,
8212.1000,
7523.0700,
3151.0400,
2512.0401,"Frame Maker, Cap"
7532.0500,
8153.0701,Freelance
2642.0300,
9333.9900,
7523.1700,
8131.4400,
6111.0852,Front Sizer (Cotton
8152.2000,
3253.0201,Frontman
7322.1600,
8160.2400,
7514.9900,
7543.0801,Functional Tester
7543.0901,Functional Tester
7543.1001,Functional Tester
7543.1002,Fur And Leather
8155.9900,
8181.3400,"Furnace Man, Bidi"
7516.0800,
8181.1200,
3135.2600,
3133.0200,
3135.0900,
3135.1300,
3135.1100,
3135.1200,
2163.0400,
7317.0300,
7317.0500,
7317.0400,
7522.0100,
8122.3500,
9611.0100,
9611.9900,
6113.0301,
7532.9900,
7532.0901,Occupational
8151.0100,
7212.0400,
7212.0303,Gas Storage
8131.8300,
3121.0800,
3132.0300,
5414.0501,
7315.0800,
6210.0500,
6210.0700,
6210.0600,
8113.0700,
8131.2900,
7223.1300,
7313.1101,
7313.1701,
7313.1300,
8189.0100,
7313.1400,
8189.0200,
7313.1001,
7313.0901,
7313.1303,Gemstone Final
7313.1602,Gemstone Girdle
7313.1505,Gemstone Polisher
7313.1506,Gemstone Pre -
7313.1601,Gemstone Thread
7313.0202,Genealogist
2632.1000,
5329.0101,"General Manager,"
1311.0300,
1211.0100,
1330.0600,
1323.0300,
1311.0500,
1321.0700,
1321.0800,
1311.0200,
1211.0200,
1311.0400,
1411.0200,
1321.1000,
1322.0400,
1311.0100,
1311.0600,
1322.0500,
1431.0100,
1420.0500,
1324.2200,
1324.2100,
1321.0900,
1322.0600,
1420.0400,
2211.9900,
2632.1200,
2114.0100,
2114.1500,
2114.9900,
2114.0400,
7318.3500,
8181.9900,
7315.2000,
7316.0600,
7316.0200,
7315.9900,
2141.2200,
8181.2800,
7223.2100,
7316.1000,
7125.0100,
7125.0200,
7125.9900,
7313.0301,
7313.0401,
7313.0500,
7313.0700,
7313.0702,Goldsmith Frame
7313.0703,"Goods Supervisor,"
1324.1300,
1324.1400,
5311.0300,
2611.0500,
3353.9900,
3352.9900,
7521.0500,
7531.1400,
8342.0400,
7318.1300,
7515.0400,
8131.0900,
8181.2000,
7314.1000,
2166.0501,
6121.1400,
7422.0202,
5163.0300,
6113.0501,Grinder – Hand -
7224.0401,Grinder (Stone
7315.2300,
7224.0200,
7224.0100,
7514.0300,
8171.0200,
7223.2200,
8111.2000,
6113.0400,
2142.1001,"Guard, Goods"
5112.0200,
5112.0100,
5113.9900,
8160.5500,
2212.1200,
5141.0200,
5141.0100,
5141.9900,Hammer Man
7221.0400,
9331.0300,
7318.0600,
7533.0201,
7533.0300,
9321.9900,
7316.0700,
9331.9900,
7318.0500,
2163.0301,Hand Spinner
7318.4200,
7318.9900,
7422.0203,Handwork
2359.0100,
3119.0400,
3152.0500,
8121.4800,
8122.6900,
2523.0501,Harmonium Fitter
7312.0400,
7312.0300,
7312.0200,
7536.1800,
8341.0201,"Hat Maker,"
7531.0700,
6122.0401,
6221.0102,Haulage Engine
8343.1500,
9520.0100,
3434.0100,
4323.0200,
3341.0700,
1345.0100,
8151.1200,
2635.0600,
2263.0100,
3257.0600,
8131.2200,
8121.3701,
3135.3001,Heating Plant
3132.0500,
3115.1100,
7223.1400,
8332.9900,
7536.1600,
8156.0200,
8156.0400,
8156.1900,
8156.2400,
8156.1800,
8156.2601,Helper – Dry
8155.1202,Helper – Finishing
8156.2603,Helper – Finishing
8155.1203,Helper – Finishing
8153.0703,Helper – Parts
8153.0702,Helper – Upper
8156.2602,Helper – Wet
8155.1201,
9313.0201,Helper Carpenter
9313.0401,Helper Electrician
9313.0501,Helper Laboratory
9313.0601,Helper Mason
9313.0301,Helper Painter and
9313.0701,Helpers and
9112.9900,
6121.0400,
8155.0400,
8155.0601,
8155.0500,
2633.0100,
3212.0501,Hoist Operator
8343.1200,
1221.0301,Home
5243.0300,
2631.0300,
5414.0200,
5322.0101,Home -Based
5322.9900,
7224.0600,
3131.1000,
7536.2700,
9332.0100,
2132.0200,
8141.1400,
3133.0800,
5151.0600,
9621.1200,
1411.9900,
4224.9900,House Agent
3334.0200,
5151.0300,
5152.0100,
5151.0101,
2424.0300,
6224.9900,
8160.0800,
7111.0100,
2142.0500,
8131.2700,
8131.6600,
2114.5500,
2114.0500,
3132.0100,
7513.0500,
3114.0801,ICT Technician
3114.0802,Illumination
2151.0400,
7321.0200,
7521.0200,
3119.0500,
3132.9900,Incinerator
3132.1300,
7412.0102,Inclusion Plotter
7313.1201,Incoming
4321.0302,Incoming QC
7543.0701,Industrial –
2634.0700,
2141.0300,
2144.1302,Industrial Engineer
2141.0301,Industrial Robot
3139.9900,
1330.9900,Information and
3512.9900,
7422.9900,Information
2432.0300,
2356.9900,
3513.0301,Infrastructure
7422.0204,Injection Moulding
8142.0501,
8141.0713,Inland and Coastal
6222.9900,
7313.2300,
7522.1300,
7543.0302,Inner Layer and
8212.2501,
3113.0801,"Inquiry Clerks,"
4225.9900,
2619.0600,
7419.0400,
3351.0100,
3352.0100,
3355.0100,
3341.0900,
7422.2002,Installation and
7422.1001,Installation
3114.0901,Installation
3114.0902,Occupational
7422.0100,
5242.0401,Instrument
2141.0200,
7311.1400,
2652.0500,
2652.0400,
2652.0600,
7124.9900,
7124.0300,
7124.0400,
3321.0200,
3321.0100,
3321.9900,
2611.1001,Interior Designer
3432.0100,
8141.0715,Interpreter
2643.0300,
4321.0102,Inventory
4321.0103,Inventory
4322.0101,Issuing and Return
9321.1102,IT Co -Ordinator in
3512.0501,Jackman
8111.2500,
5151.0201,
7313.0801,
7313.1800,
7313.0101,Jewellery Retail
5223.0103,Jewellery Retail
5223.0102,"Jewellery,"
7313.9900,
7222.0300,
7222.0400,
8154.1000,
3122.2800,
3311.0200,
3421.0200,
7315.2100,
7115.0500,
7523.1200,
2612.0200,
2612.0500,
2612.0100,
2612.9900,
2659.1000,
3122.7000,
8160.4800,
8160.4700,
8160.4500,
2521.0202,Junior Functioner
7419.0200,
4322.0201,Junior Software
2512.0205,Jute Technologist
2141.1200,
5249.0101,Key Accounts Sales
3322.0601,Khas Thatti Maker
7317.1200,
9329.0100,
8154.0200,
8181.1800,
8181.1600,
8181.1700,
8181.1500,
7521.0100,
9412.0100,
5120.0500,
4321.0604,
8141.0716,"Knife Dresser,"
7542.0600,
7318.6600,
8152.0900,
8152.0300,
7318.0400,
7318.4900,
2113.0623,Lab Chemist –
2113.0624,Lab Chemist –
2113.0621,Lab Chemist –
2113.0622,Labeller
9321.0201,
3141.0200,
3111.0300,
3116.0300,
2240.0100,
3119.0100,
3116.0200,
3111.0500,
3116.0100,
3117.0300,
3116.0500,
3213.0200,
3111.0100,
3111.0200,
3141.0100,
8131.8700,
3240.0400,
2635.0100,
9211.0200,
9312.0100,
9215.0100,
6210.2000,
8152.1400,
7318.5100,
3222.0300,
8142.0200,
7233.1900,
7317.0100,
2643.0100,
2341.0200,
2330.0400,
2643.0402,Language
2643.0401,Lapper
7224.0700,
8121.0300,
7115.0800,
8350.0400,
8189.0401,Laser Supervisor
3122.6505,Laser Technician
3119.1100,
7536.0800,
8156.1401,
8141.1600,
8141.1500,
7223.0701,Lattice Pegger
7318.5200,
9121.9900,
9121.0200,
2611.9900,
7532.0903,Occupational
2144.1301,Lead Brush Maker
8114.0600,
7212.0600,
7313.0600,
8155.0801,
7536.2000,
8156.0800,
8159.9900,
8155.0900,
8155.1200,
2141.2100,
7535.1300,
2151.0403,LED Light Design
2151.0404,LED Light Repair
3113.1002,LED Luminaries
3113.1001,Ledger Clerk
4311.0300,
3411.9900,
3411.0100,
2611.1002,Legal
2619.9900,
2611.0400,
1111.9900,
7315.1500,
7315.1200,
7315.1400,
9621.0600,
8122.8100,
2622.0100,
2622.0200,
2622.9900,
4411.0100,
4411.9900,
3141.9900,Lifeguard
3423.0501,Lift Truck Operator
8344.0100,
8344.9900,
8343.1800,
3521.2100,
8322.0501,Lighting Artist
2654.0901,Lime Juice Tank
8160.4600,
7535.0300,
2153.0400,
3522.0200,
3122.6000,
7413.0100,
7422.0400,
5151.0500,
7322.0200,
8132.1000,
8171.0600,
7515.0200,
7321.0800,
3118.0700,
2654.0351,"Livestock Worker,"
6121.0300,
6121.0500,
3131.1100,
9333.0100,
9333.0202,Loader/Loading
9333.0101,Loan Approval
3312.0101,Locksmith
7222.0700,
7233.2500,
8311.0100,
3115.1400,
8311.0601,"Loftsman, Ship"
7115.0600,
6210.1600,
6210.1000,
8121.5200,
8152.1000,
8131.7500,
7213.0600,
3113.0401,Machine
8171.1200,
7223.0501,Machine Shop
7223.0502,"Machineman,"
7322.1900,
7322.2200,
7322.1800,
7322.2100,
3139.0400,
3139.0300,
7322.2000,
8181.0200,
7233.9900,
9321.1401,Machining
7223.5001,Machinist
7233.0102,Magician
2659.0900,
2612.0600,
2612.0700,
8160.4100,
9332.0300,
9621.0700,
4412.9900,
4412.0100,
8111.1100,
7412.0801,Maintenance
3113.0501,Maintenance
7233.0101,Maintenance
7422.0200,
3113.0601,Maintenance
3115.0102,Maintenance
7231.0101,Maintenance
3115.0103,Occupational
3113.0102,Maize Cultivator
6111.0301,Maker (Pottery
7314.0500,
7322.0600,
5142.0400,
2212.1800,
8160.6900,
8160.7300,
6224.1300,
2431.0504,Management
2431.0502,Manager –
1213.0102,Manager –
2144.0106,
2146.0501,Manager
3115.0501,Manager Material
1223.0102,Manager Stores
4321.0401,Manager Supplier
1324.0101,Manager Testing
1223.0101,Manager Vendor
1324.0103,"Manager,"
1222.0100,
1311.1000,
1311.0700,
1213.0100,
1213.0200,
1346.0100,
1330.0100,
1323.0100,
1311.1400,
1321.0100,
1420.0300,
1222.0200,
1412.0100,
1324.0800,
1321.0500,
1321.0300,
1219.0200,
1311.1200,
1219.0100,
1346.0200,
1323.0200,
1311.1300,
1411.0100,
1321.0600,
1324.0100,
1322.0100,
1311.0900,
1311.1100,
1311.0800,
1311.1500,
2144.0105,"Manager, Quarry"
1322.0200,
2654.0500,
1420.0200,
1324.1200,
1324.0500,
1324.0200,
1321.0400,
1322.0300,
1420.0100,
1213.9900,
1120.9900,
6111.1001,Manicurist
5142.0200,
2424.0100,
7313.1305,Manual Bruter
7313.1301,Manual Insertion
8212.1601,Manual Soldering
8212.1807,Manual Training
2356.0100,
1321.9900,
3122.9900,Map and Chart
7323.0200,
2131.0200,
6210.1200,
7222.0100,
3422.0500,
2431.0100,
2431.0503,Market Research
2431.0501,Marketing and
3322.1702,Marketing
3322.1701,Masher
8160.7000,
8212.1805,Masseur
2264.0400,
3115.0601,Master Cutter
7532.0600,
2619.0400,
2356.0301,"Masticator,"
8131.6000,
8152.0500,
7317.0800,
7317.0900,
1324.0102,Material Scientist
2111.1100,
2120.0100,
2120.9900,
5151.0400,
7534.0500,
9311.0101,Measurement
7543.0301,Mechanic Aircraft
7232.0500,
7232.0600,
7232.0200,
7231.0401,Mechanic
7311.0100,
7311.0400,
7311.0600,
7231.0100,
7233.1400,
3214.0100,
7233.0400,
7233.0700,
7233.0600,
7233.1100,
7233.1500,
7231.0500,
7311.0800,
7233.0300,
7412.0100,
7233.1700,
7233.1300,
7127.0100,
7233.2000,
7233.0800,
7233.1800,
7233.1000,
7233.1600,
7233.0900,
8212.1501,Mechanical
2144.0900,
2144.1200,
2144.0700,
2144.0100,
2144.0600,
2144.1000,
2144.0401,
2144.0500,
3115.0101,
3115.9900,
2144.9900,
7412.0202,Mechanical Fitter
7412.1001,Mechanical Sub -
8211.0101,"Mechanist,"
7223.0500,
2513.0302,Media Developer
2513.0301,Occupational
3214.9900,Medical and
2269.0700,
3256.9900,
3211.0501,Medical Imaging
3211.9900,
3212.0701,Medical Records
3252.0101,Medical
2433.0201,
2635.0400,
3512.0700,
8121.3100,
2612.0900,
2612.1300,
2612.1100,
3323.0102,Merchandiser –
3323.0101,Merry -Go-Round
3435.0400,
9621.9900,
7224.1100,
8121.5800,
8122.9900,
7211.9900,
8121.9900,
3135.9900,
7313.0802,Metal
7221.0800,
7132.0300,
8122.5500,
7223.3000,
7224.9900,
7223.9900,
2146.0500,
2146.0600,
2112.0100,
2112.9900,
9623.0300,
7411.0500,
3115.0401,Methods Engineer
2141.0600,
3119.0700,
2111.1000,
3142.0101,Microstat
7321.1300,
2153.0300,
2341.0100,
3222.0100,
3222.9900,
3222.0200,
6121.0700,
6121.0800,
5212.0100,
8154.1900,
8160.0700,
8131.0200,
7223.1201,
7233.1200,
2659.0800,
8111.1400,
8111.0800,
8111.0100,
8111.0600,
8111.0700,
8112.9900,
2114.0600,
8111.9900,
9311.0100,
3117.9900,
9311.9900,
2146.0100,
2146.0300,
2146.0200,
2146.0400,
2146.9900,
1322.9900,
7316.1100,
6129.0200,
6130.9900,
6114.9900,
8131.6200,
3135.0500,
7512.0200,
8181.2300,
8131.0400,
8160.0400,
8343.0500,
7233.0701,
8342.2101,Model
5241.0200,
5241.0100,
2144.0802,Modeller
2166.0202,Modeller (Except
2651.0200,
8181.1100,
8212.2302,Module Soldering
8212.2301,Moneylender
4213.0100,
3341.0500,
7322.0400,
7322.0300,
7523.1000,
7122.0500,
7231.9900,
8321.9900,
7314.0100,
8142.1300,
8141.1201,
7211.0100,
7314.0400,
8142.1400,
7211.0200,
8141.2200,
7211.0300,
7523.0900,
8142.0502,Mouldman (Glass)
7315.0600,
7321.1000,
3521.0200,
3121.0600,
8113.0300,
9329.0200,
2166.0201,
9623.0301,Munsif
2612.0400,
2652.0100,
7312.0100,
7312.9900,
7312.1800,
2652.9900,
3311.0202,Mycologist
2131.0700,
8156.0600,
7531.1600,
2653.0200,
2269.0100,
3153.0800,
6112.0201,Net Maker
6224.1400,
7318.6400,
3114.1301,Neurologist
2212.0100,
2622.0500,
2642.0100,
5243.0100,
8160.2000,
2141.1100,
3131.0800,
2633.0400,
3221.0100,
3221.0200,
2221.0100,
6113.9900,
6113.0200,
3221.9900,
3221.0300,
2265.0100,
8350.0800,
2212.1100,
2423.0500,
2141.2600,
2264.0200,
2114.0800,
3341.1000,
4419.0500,
3341.9900,
2619.0700,
7514.0200,
8160.1200,
7514.0100,
2145.1000,
3131.0700,
2120.0500,
3212.0101,
7224.0402,"Operator, Call"
5244.0100,
8341.0200,
3135.1900,
7419.0600,
8212.1200,
3135.2300,
2212.0800,
3119.9900,
8131.7600,
7422.0802,Optical Fibre
7422.0801,Occupational
7315.1100,
3254.0200,
3254.0100,
2267.9900,
2261.0200,
2652.0200,
2636.9900,
5223.0101,Order
5243.0200,
7312.1000,
2269.0600,
2261.0300,
7311.1200,
2212.1400,
2269.0500,
3435.9900,
3322.1400,
7512.0300,
8343.0700,
3121.0400,
3112.0100,
3341.0200,
9332.0400,
2163.0100,
9321.0102,Packaging
2141.0400,
9321.0101,
8111.1800,
8154.2300,
6111.0101,Paediatric Dentist
2261.0600,
2212.1300,
7132.0500,
7131.0100,
2651.0400,
7132.0100,
7132.0700,
7131.0300,
7132.0900,
7132.0400,
7132.0201,
7131.0200,
7132.0600,
7131.9900,
3123.0600,Painting
3123.0700,Palaeontologist
2114.0300,
2133.0400,
5161.0200,
4120.0300,
7512.0600,
8160.2800,
8160.3800,
8189.0701,
5120.0600,
7522.2100,
8219.9900,
7131.0500,
8143.9900,
8143.0500,
3134.0600,
2240.9900,Parasitologist
2131.1100,
7514.0500,
7122.0600,
9329.0801,"Passenger Guide,"
5112.0800,
8131.1800,
8160.7500,
8160.0300,
2212.1700,
4419.0300,
3353.0200,
7536.0400,
7531.1300,
7222.0800,
7522.1000,
4419.0200,
7112.0400,
4213.0200,
4213.9900,
8212.2701,Peanut Blancher
8160.3100,
5142.0201,Peeling Machine
8160.6100,
8172.0800,
8160.2200,
7535.1700,
7535.9900,
7535.2100,
7535.1900,
7535.1800,
7535.2000,
7535.2200,
8131.8900,
2632.0600,
7543.0802,Performance
7543.1005,Performance
7543.1006,Periodontist
2261.0400,
3112.0200,
7542.0101,Personal and
2423.9900,
4120.0200,
5414.0171,Personnel and
1212.9900,
1212.0100,
3411.0300,
5245.0101,
3117.0200,
3134.9900,
2114.0200,
3213.9900,
3213.0100,
2212.1500,
3213.0101,Philatelist
2633.0500,
2643.9900,
2633.9900,
3212.0601,Photo Type Setting
7322.0700,
3431.0200,
3431.0300,
3431.0100,
3431.9900,
8132.0600,
8132.0900,
8132.9900,
7321.1400,
3118.0302,Physical Science
3111.9900,
2320.0102,Physical Training
3423.0200,
2230.0100,
2230.0300,
2211.0100,
2230.0200,
2269.0200,
2269.0300,
2230.0400,
2269.0400,
2111.0600,
2111.0700,
2111.0100,
2111.0300,
2111.0400,
2111.0200,
2111.0800,
2111.0500,
2111.9900,
2212.1900,
2264.0100,
2264.9900,
7312.1200,
8212.1603,
8111.0500,
8122.6700,
9211.0300,
7514.1000,
7511.0500,
7522.1600,
7125.0300,
7318.4300,
8342.1100,
3152.0600,
3153.0300,
3153.0500,
8151.1600,
7126.0301,
7126.0201,
8112.1000,
2132.0900,
7522.1500,
8160.2300,
3112.0300,
7223.0900,
7122.0400,
7223.1000,
7523.0600,
7313.1202,Planning Engineer
2141.0500,
3122.6503,Plant Breeder
2131.0600,
2131.1500,
2131.1800,
6113.0100,
7212.0402,Plasterer
7123.0100,
7123.9900,
8142.1600,
